Date,Campaign type,Campaign name,Ad set name,Model,Unique leads,Cost,Clicks (all),CPC (all),Link clicks,CPC (cost per link click),Impressions,Reach,Unique clicks (all),CPM (cost per 1000 impressions),Cost per action (CPA),Inversion Planeada,CPL proyectado,Meta Leads,Meta Conversaciones,Meta Clicks,CPC proyectado,Meta Seguidores,CPS proyectado,Meta interacciones,CPE Proyectado,Meta Alcance,CPA alcance proyectado,CPMA proyectado,CPA proyectado
2024-09-26,TACTICOS,Tácticos_LEADS_HMC_TU_SI_PUEDES_FANALCA_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$7.500.000,XR150L FANALCA BONO $310.000,XR150L FANALCA BONO $310.000,0,40700,539,75.51,396,102.78,28839,24552,469,1411.28,32.38,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_BANCODEBOGOTA_CB100_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$500000,CB100_BANCO_DE_BOGOTA,,0,77529,854,90.78,549,141.22,43833,34334,789,1768.74,44.84,,,,,,,,,,,,,,
2024-09-26,TACTICOS,Tácticos_Leads _HMC_BRILLA_CB100_CPC_CLI_POST_AGOSTO_SEPTIEMBRE_2024_FB_$1400000,CB100_BRILLA,,0,51417,490,104.93,460,111.78,66241,27375,471,776.21,36.88,,,,,,,,,,,,,,
2024-09-26,TACTICOS,Tácticos_Leads _HMC_PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$1100000,CB 100 PROGRESER NACIONAL,CB 100 PROGRESER NACIONAL,0,14135,167,84.64,123,114.92,5189,4134,138,2724.03,35.34,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$1100000,CB 300F  PROGRESER NACIONAL,CB 300F  PROGRESER NACIONAL,0,8417,71,118.55,56,150.3,6092,4735,67,1381.65,47.82,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$1100000,CB125 PROGRESER NACIONAL,CB125 PROGRESER NACIONAL,0,8805,114,77.24,77,114.35,5177,4060,95,1700.79,34.53,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$1100000,DIO DLX PROGRESER NACIONAL,DIO DLX PROGRESER NACIONAL,0,8464,110,76.95,81,104.49,4237,3511,95,1997.64,31.35,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$1100000,NAVI PROGRESER NACIONAL,NAVI PROGRESER NACIONAL,0,8416,77,109.3,60,140.27,4669,3587,67,1802.53,38.78,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$1100000,PCX 160ABS PROGRESER NACIONAL,PCX 160ABS PROGRESER NACIONAL,0,8590,97,88.56,73,117.67,4084,3321,89,2103.33,37.68,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$1100000,WAVE PROGRESER NACIONAL,WAVE PROGRESER NACIONAL,0,8361,147,56.88,97,86.2,5865,3591,124,1425.58,25.89,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$1100000,XBLADE  PROGRESER NACIONAL,XBLADE  PROGRESER NACIONAL,0,8228,73,112.71,55,149.6,4051,3113,69,2031.1,42.85,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$1100000,XR150L PROGRESER NACIONAL,XR150L PROGRESER NACIONAL,0,8543,86,99.34,64,133.48,5153,4241,75,1657.87,37.97,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$1100000,XR190L PROGRESER NACIONAL,XR190L PROGRESER NACIONAL,0,8300,131,63.36,98,84.69,5396,4725,119,1538.18,25.54,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_SUFI_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$11000000,CB100 SUF 2024,CB100 SUF 2024,0,14384,136,105.76,110,130.76,6602,5230,122,2178.73,42.06,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_SUFI_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$11000000,CB125F SUFI 2024,CB125F SUFI 2024,0,8456,107,79.03,72,117.44,3717,3139,91,2274.95,33.96,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_SUFI_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$11000000,CB300F SUFI 2024,CB300F SUFI 2024,0,8443,98,86.15,61,138.41,4531,3765,79,1863.39,41.39,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_SUFI_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$11000000,DIO ESTATICO INT,DIO ESTATICO INT,0,8562,79,108.38,65,131.72,3234,2759,72,2647.5,42.6,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_SUFI_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$11000000,NAVI SUFI 2024,NAVI SUFI 2024,0,8411,81,103.84,61,137.89,4299,3603,68,1956.5,42.7,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_SUFI_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$11000000,PCX160 ESTATICO 2024,PCX160 ESTATICO 2024,0,8443,79,106.87,64,131.92,4301,3138,74,1963.03,40.2,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_SUFI_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$11000000,WAVE SUFI 2024,WAVE SUFI 2024,0,8495,122,69.63,72,117.99,2774,2345,96,3062.36,34.53,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_SUFI_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$11000000,XBLADE SUFI 2024,XBLADE SUFI 2024,0,8279,80,103.49,63,131.41,3825,2975,75,2164.44,40.58,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_SUFI_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$11000000,XR150L SUFI 2024,XR150L SUFI 2024,0,8399,109,77.06,71,118.3,3531,3089,90,2378.65,34.56,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_SUFI_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$11000000,XR190L SUFI 2024,XR190L SUFI 2024,0,8264,105,78.7,73,113.21,4457,3641,91,1854.16,35.77,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_TU_SI_PUEDES_FANALCA+PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$5.500.000,CB 100  bono 200.000 + bono 200 progreser,CB 100  bono 200.000 + bono 200 progreser,0,76528,740,103.42,575,133.09,69437,43611,685,1102.12,42.66,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_TU_SI_PUEDES_FANALCA+PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$5.500.000,CB 100  bono 300.000 + bono 200 progreser,CB 100  bono 300.000 + bono 200 progreser,0,77025,764,100.82,589,130.77,68386,39031,701,1126.33,41.34,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_TU_SI_PUEDES_FANALCA+PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$5.500.000,CB 300F  PROGRESER + FANALCA,CB 300F  PROGRESER + FANALCA,0,41289,485,85.13,355,116.31,36963,29731,447,1117.04,37.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_TU_SI_PUEDES_FANALCA+PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$5.500.000,CB125 PROGRESER + FANALCA,CB125 PROGRESER + FANALCA,0,40397,546,73.99,356,113.47,32819,25855,474,1230.9,34.62,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_TU_SI_PUEDES_FANALCA+PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$5.500.000,NAVI PROGRESER + FANALCA,NAVI PROGRESER + FANALCA,0,41398,371,111.58,296,139.86,41050,26891,333,1008.48,45.15,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_TU_SI_PUEDES_FANALCA+PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$5.500.000,PCX 160ABS PROGRESER + FANALCA,PCX 160ABS PROGRESER + FANALCA,0,41150,333,123.57,296,139.02,52547,30644,317,783.11,44.06,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_TU_SI_PUEDES_FANALCA+PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$5.500.000,XR150L PROGRESER + FANALCA,XR150L PROGRESER + FANALCA,0,41997,696,60.34,435,96.54,37982,32186,617,1105.71,30.17,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,TACTICOS,Tácticos_Leads _HMC_VANTI_CB100_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$700000,VANTI_CB100_Bono a Precio $400.000,,0,26884,314,85.62,237,113.43,29724,18228,293,904.45,35.99,,,,,,,,,,,,,,
2024-09-26,PERFORMANCE,0.11_Leads _HMC_CB100_CPL_LDS_POST_SEPTIEMBRE_24_FB_$2520000,CB100_LOOKALIKE_BBDD_UNIFICADA,CB100,16,50036,184,271.93,80,625.45,8281,6416,134,6042.27,140.55,2520000.0,3000.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,PERFORMANCE,0.12 LEADS_HMC_DIMOVIL_BOGOTÁ_ SEPTIEMBRE_2024,BROAD_DIMOVIL,DIMOVIL,3,8266,19,435.05,10,826.6,1029,904,13,8033.04,229.61,2600000.0,2600.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,PERFORMANCE,0.12 LEADS_HMC_DIMOVIL_BOGOTÁ_ SEPTIEMBRE_2024,Lookalike Jul2023,DIMOVIL,32,78774,297,265.23,145,543.27,13489,10627,212,5839.87,139.67,2600000.0,2600.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,PERFORMANCE,1_Leads _HMC_CB-125F_CPL_LDS_POST_SEPTIEMBRE_24_FB_$4.788.000,INTERESES NACIONAL,CB 125F E3,39,134273,355,378.23,173,776.14,34521,27543,273,3889.6,210.13,4788000.0,3000.0,1596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,PERFORMANCE,2_Leads _HMC_DIO-DLX_CPL_LDS_POST_SEPTIEMBRE_24_FB_$2.050.000,DIO DLX INTERESES,DIO DLX E3,8,18306,81,226.0,44,416.05,4527,4037,65,4043.74,118.87,2050000.0,2500.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,PERFORMANCE,3_Leads _HMC_DIO-STD_CPL_LDS_POST_SEPTIEMBRE_24_FB_$1000000,DIO STD INTERESES,DIO STD E3,21,25419,145,175.3,74,343.5,4763,4103,102,5336.76,89.19,1000000.0,2500.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,PERFORMANCE,4_Leads _HMC_NAVI_CPL_LDS_POST_AGOSTO_SEPTIEMBRE_24_FB_$2.784.000,NAVI - MUJERES - INTERESES,NAVI E3,27,61112,198,308.65,114,536.07,15184,13191,150,4024.76,137.64,2784000.0,2000.0,1392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,PERFORMANCE,6_Leads _HMC_WAVE-110S_CPL_LDS_POST_SEPTIEMBRE_24_FB_$1.252.000,WAVE INTERESES NACIONAL,WAVE 110S,2,3434,24,143.08,10,343.4,570,525,17,6024.56,92.81,1252000.0,2000.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,PERFORMANCE,7_Leads _HMC_X-BLADE_CPL_LDS_POST_AGOSTO_SEPTIEMBRE_24_FB_$1.480.000,XBLADE_INTERESES,XBLADE,16,25457,79,322.24,37,688.03,3570,3055,52,7130.81,170.85,1480000.0,3700.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,PERFORMANCE,8_Leads _HMC_XR-150L_CPL_LDS_POST_SEPTIEMBRE_24_FB_$ 2.664.000,INTERESES,XR 150L E3,36,61689,314,196.46,173,356.58,25840,22529,242,2387.35,97.45,2664000.0,2000.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,PERFORMANCE,10_Leads_HOC_CB300F_CPL_CONV_POST_SEPTIEMBRE_FB_$1000000,INTERESES_CB300,CB 300F,12,19363,123,157.42,70,276.61,5398,4574,100,3587.07,57.12,1000000.0,2000.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_CB 100,Whatsapp General,0,10431,67,155.69,27,386.33,1210,1003,54,8620.66,9.55,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-26,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_CB 300F,Whatsapp General,0,10248,94,109.02,40,256.2,2318,1958,78,4421.05,46.79,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-26,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_CB125F,Whatsapp General,0,10057,89,113.0,29,346.79,1647,1392,75,6106.25,68.88,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-26,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_DIO_DLX,Whatsapp General,0,10166,67,151.73,29,350.55,1546,1363,54,6575.68,61.99,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-26,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_DIO_STD,Whatsapp General,0,10187,105,97.02,46,221.46,2002,1735,87,5088.41,44.1,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-26,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_NAVI,Whatsapp General,0,10265,95,108.05,61,168.28,2993,2540,80,3429.67,28.2,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-26,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_PCX 160 ABS,Whatsapp General,0,10195,86,118.55,48,212.4,1840,1542,70,5540.76,50.72,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-26,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_WAVE 110S E3,Whatsapp General,0,10236,114,89.79,46,222.52,1709,1459,90,5989.47,40.94,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-26,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_XBLADE,Whatsapp General,0,10560,84,125.71,28,377.14,1847,1552,73,5717.38,67.26,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-26,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_XR 150L E3,Whatsapp General,0,10147,97,104.61,48,211.4,2452,2071,82,4138.25,35.36,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-26,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_XR 190L,Whatsapp General,0,10469,129,81.16,60,174.48,2397,1960,109,4367.54,30.97,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-27,BRANDING,Branding_HMC_Branding_Evento_GP-Tocancipa_CB100_Septiembre2024_800000,Branding_HMC_Branding_Evento_GP-Tocancipa_CB100_Septiembre2024_800000,,0,116419,175,665.25,2,58209.5,112013,108645,175,1039.33,570.68,,,,,,,,,,,,,,
2024-09-27,BRANDING,Branding_HMC_Branding_Evento_Pauta-Organico_Septiembre-Octubre2024_1200000,Branding_HMC_Branding_Evento_Pauta-Organico_Septiembre-Octubre2024_1200000,CB 100,0,38617,250,154.47,0,0.0,48888,47790,246,789.91,10.36,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690141.0,0.0,710.0,0.0
2024-09-27,BRANDING,Branding_HMC_CB-125F_CPC_CLI_POST_septiembre2024_FB_$4788679,Intereses_Nacional,CB-125F,0,165532,1953,84.76,1417,116.82,195995,137364,1795,844.57,36.74,4788679.0,0.0,0.0,0.0,52514.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,BRANDING,Branding_HMC_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,Branding_HMC_CIUDADES_PRINCIPALES_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,,0,131657,1481,88.9,848,155.26,101679,79245,1335,1294.83,48.35,,,,,,,,,,,,,,
2024-09-27,BRANDING,Branding_HMC_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,Branding_HMC_CIUDADES_RESTO_DEL_PAÍS_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000 - Copia,,0,230811,2674,86.32,1680,137.39,197090,142492,2411,1171.09,43.32,,,,,,,,,,,,,,
2024-09-27,BRANDING,Branding_HMC_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,Branding_HMC_CIUDADES_SECUNDARIAS_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000 -,,0,23419,305,76.78,180,130.11,18095,13853,266,1294.22,40.73,,,,,,,,,,,,,,
2024-09-27,BRANDING,Branding_HMC_CB100_CPC_CLI_POST_SEPTIEMBRE_FB_$3000000,CB100_CPC_CLI_POST_DOMICILIARIO,DOMICILIARIOS + MOTOTAXISTAS+INDEPENDIENTES,0,380,7,54.29,2,190.0,144,122,6,2638.89,63.33,2500000.0,0.0,0.0,0.0,39683.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,BRANDING,Branding_HMC_CB100_CPC_CLI_POST_SEPTIEMBRE_FB_$3000000,CB100_CPC_CLI_POST_INDEPENDIENTE,DOMICILIARIOS + MOTOTAXISTAS+INDEPENDIENTES,0,19987,232,86.15,162,123.38,9189,7969,202,2175.1,37.64,2500000.0,0.0,0.0,0.0,39683.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,BRANDING,Branding_HMC_CB100_CPC_CLI_POST_SEPTIEMBRE_FB_$3000000,CB100_CPC_CLI_POST_MOTOTAXI,DOMICILIARIOS + MOTOTAXISTAS+INDEPENDIENTES,0,66607,781,85.28,587,113.47,30242,25539,692,2202.47,36.64,2500000.0,0.0,0.0,0.0,39683.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,BRANDING,Branding_HMC_CB100_CPE_INT_POST_SEPTIEMBRE4_FB_$1500000,CB100_CPE_INT_DOMICILIARIOS,DOMICILIARIO,0,25030,230,108.83,29,863.1,6426,5672,225,3895.11,26.74,580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2417.0,240.0,0.0,0.0,0.0,0.0
2024-09-27,BRANDING,Branding_HMC_CB100_CPE_INT_POST_SEPTIEMBRE4_FB_$1500000,CB100_CPE_INT_INDEPENDIENTE,INDEPENDIENTE,0,10836,118,91.83,5,2167.2,1992,1690,115,5439.76,27.93,340000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2267.0,150.0,0.0,0.0,0.0,0.0
2024-09-27,BRANDING,Branding_HMC_CB100_CPE_INT_POST_SEPTIEMBRE4_FB_$1500000,CB100_CPE_INT_MOTOTAXISTA,MOTOTAXISTAS,0,15995,108,148.1,8,1999.38,3068,2664,107,5213.49,31.36,580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15263.0,38.0,0.0,0.0,0.0,0.0
2024-09-27,BRANDING,Branding_HMC_CB300F_CPE_INT_POST_Septiembre_2024_FB_$4754717,CB300F Feb Intereses Col,CB300F,0,129836,2249,57.73,1312,98.96,109594,93443,1961,1184.7,29.94,4754717.0,0.0,0.0,0.0,101868.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,BRANDING,Branding_HMC_DIO-DLX_CPC_CLI_POST_SEPTIEMBRE_2024_FB_ $ 896.227,Brand Intereses DIO DLX,DIO-DLX,0,14037,108,129.97,59,237.92,8016,5158,91,1751.12,68.81,896227.0,0.0,0.0,0.0,2212.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,BRANDING,Branding_HMC_DIO-STD_CPC_CLI_POST_SEPTIEMBRE_2024_FB_ $ 896.227,LED_STD_CPE_TRÁFICO_POST LAL TRAFICO SEPTIEMBRE 2024,DIO-STD,0,29712,593,50.1,342,86.88,16903,13612,469,1757.79,27.18,896227.0,0.0,0.0,0.0,16647.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,BRANDING,Branding_HMC_Marca_CPF_SEGUIDORES_POST_SEPTIEMBRE_2024_FB_ $ 1.886.792,Intereses Col,SEGUIDORES,0,65021,301,216.02,4,16255.25,20315,16269,287,3200.64,8.3,1886792.0,0.0,0.0,0.0,0.0,0.0,2165.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,BRANDING,Branding_HMC_NAVI_CPC_CLI_POST_Septiembre_2024_FB_$3373585,Brand Intereses Navi,NAVI,0,97589,1517,64.33,1369,71.28,31267,28036,1423,3121.15,15.89,3373585.0,0.0,0.0,0.0,36008.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,BRANDING,Branding_HMC_PCX-160_Trafico_CPC_CLI_POST_Septiembre_2024_FB_$3373585_25157,PCX 160 INTERESES  AGOSTO 2023,PCX-160,0,86520,1469,58.9,1391,62.2,33401,30813,1424,2590.34,16.8,3373585.0,0.0,0.0,0.0,42465.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,BRANDING,Branding_HMC_WAVE_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$1792000 - Copia,Intereses Nacional,WAVE,0,60134,738,81.48,542,110.95,49140,31299,638,1223.73,35.08,1792453.0,0.0,0.0,0.0,24554.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,BRANDING,Branding_HMC_X-BLADE_CPC_CLI_POST_SEPTIEMBRE_2024_FB_ $ 1.886.792,Intereses,X-BLADE,0,59838,1041,57.48,726,82.42,33875,29892,874,1766.44,26.85,1886792.0,0.0,0.0,0.0,30432.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,BRANDING,Branding_HMC_XR 190 L_CPC_CLI_POST_SEPTIEMBRE_2024_FB_ $ 1.415.094,Intereses,XR 190 L,0,47619,846,56.29,838,56.82,17068,15638,816,2789.96,5.74,1415094.0,0.0,0.0,0.0,19700.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
